"original","reviewed","changed","reviewed_symbol_valid"
"SETD2","SETD2",FALSE,TRUE
"SETD7","SETD7",FALSE,TRUE
"SETDB1","SETDB1",FALSE,TRUE
"SETDB2","SETDB2",FALSE,TRUE
"SETMAR","SETMAR",FALSE,TRUE
"SGMS1","SGMS1",FALSE,TRUE
"SGMS2","SGMS2",FALSE,TRUE
"SGPL1","SGPL1",FALSE,TRUE
"SGPP1","SGPP1",FALSE,TRUE
"SGPP2","SGPP2",FALSE,TRUE
"SGSH","SGSH",FALSE,TRUE
"SHPK","SHPK",FALSE,TRUE
"SI","SI",FALSE,TRUE
"SIRT2","SIRT2",FALSE,TRUE
"SIRT4","SIRT4",FALSE,TRUE
"SIRT5","SIRT5",FALSE,TRUE
"SIRT7","SIRT7",FALSE,TRUE
"SLC27A5","SLC27A5",FALSE,TRUE
"SLC33A1","SLC33A1",FALSE,TRUE
"SMPD1","SMPD1",FALSE,TRUE
"SMPD2","SMPD2",FALSE,TRUE
"SMPD3","SMPD3",FALSE,TRUE
"SMPD4","SMPD4",FALSE,TRUE
"SMYD1","SMYD1",FALSE,TRUE
"SMYD2","SMYD2",FALSE,TRUE
"SMYD3","SMYD3",FALSE,TRUE
"SORD","SORD",FALSE,TRUE
"SPAM1","SPAM1",FALSE,TRUE
"SPR","SPR",FALSE,TRUE
"SPTLC1","SPTLC1",FALSE,TRUE
"SPTLC2","SPTLC2",FALSE,TRUE
"SPTLC3","SPTLC3",FALSE,TRUE
"SQLE","SQLE",FALSE,TRUE
"SRD5A1","SRD5A1",FALSE,TRUE
"SRD5A2","SRD5A2",FALSE,TRUE
"SRD5A3","SRD5A3",FALSE,TRUE
"SRR","SRR",FALSE,TRUE
"ST20-MTHFS","ST20-MTHFS",FALSE,TRUE
"ST3GAL3","ST3GAL3",FALSE,TRUE
"ST3GAL4","ST3GAL4",FALSE,TRUE
"ST3GAL5","ST3GAL5",FALSE,TRUE
"ST3GAL6","ST3GAL6",FALSE,TRUE
"ST6GAL1","ST6GAL1",FALSE,TRUE
"ST6GAL2","ST6GAL2",FALSE,TRUE
"ST6GALNAC5","ST6GALNAC5",FALSE,TRUE
"ST6GALNAC6","ST6GALNAC6",FALSE,TRUE
"ST8SIA1","ST8SIA1",FALSE,TRUE
"ST8SIA5","ST8SIA5",FALSE,TRUE
"STS","STS",FALSE,TRUE
"STT3A","STT3A",FALSE,TRUE
"STT3B","STT3B",FALSE,TRUE
"SULT1E1","SULT1E1",FALSE,TRUE
"SULT2B1","SULT2B1",FALSE,TRUE
"SUV39H1","SUV39H1",FALSE,TRUE
"SUV39H2","SUV39H2",FALSE,TRUE
"SYNJ1","SYNJ1",FALSE,TRUE
"SYNJ2","SYNJ2",FALSE,TRUE
"TBXAS1","TBXAS1",FALSE,TRUE
"TDO2","TDO2",FALSE,TRUE
"TGDS","TGDS",FALSE,TRUE
"THTPA","THTPA",FALSE,TRUE
"TM7SF2","TM7SF2",FALSE,TRUE
"TMEM86A","TMEM86A",FALSE,TRUE
"TMEM86B","TMEM86B",FALSE,TRUE
"TMLHE","TMLHE",FALSE,TRUE
"TPH1","TPH1",FALSE,TRUE
"TPH2","TPH2",FALSE,TRUE
"TPK1","TPK1",FALSE,TRUE
"TREH","TREH",FALSE,TRUE
"TRIT1","TRIT1",FALSE,TRUE
"UAP1","UAP1",FALSE,TRUE
"UAP1L1","UAP1L1",FALSE,TRUE
"UGCG","UGCG",FALSE,TRUE
"UGDH","UGDH",FALSE,TRUE
"UGP2","UGP2",FALSE,TRUE
"UGT8","UGT8",FALSE,TRUE
"UMPS","UMPS",FALSE,TRUE
"UPB1","UPB1",FALSE,TRUE
"URAD","URAD",FALSE,TRUE
"UROC1","UROC1",FALSE,TRUE
"UROD","UROD",FALSE,TRUE
"UROS","UROS",FALSE,TRUE
"UXS1","UXS1",FALSE,TRUE
"VKORC1","VKORC1",FALSE,TRUE
"VKORC1L1","VKORC1L1",FALSE,TRUE
"VNN1","VNN1",FALSE,TRUE
"VNN2","VNN2",FALSE,TRUE
"XYLB","XYLB",FALSE,TRUE
"XYLT1","XYLT1",FALSE,TRUE
"XYLT2","XYLT2",FALSE,TRUE
"ZNF408","ZNF408",FALSE,TRUE
"DAG1","DAG1",FALSE,TRUE
"DES","DES",FALSE,TRUE
"DMD","DMD",FALSE,TRUE
"DTNA","DTNA",FALSE,TRUE
"EMD","EMD",FALSE,TRUE
"ITGA10","ITGA10",FALSE,TRUE
"ITGA11","ITGA11",FALSE,TRUE
"ITGA7","ITGA7",FALSE,TRUE
"ITGA8","ITGA8",FALSE,TRUE
"ITGA9","ITGA9",FALSE,TRUE
"ITGB4","ITGB4",FALSE,TRUE
"ITGB6","ITGB6",FALSE,TRUE
"ITGB8","ITGB8",FALSE,TRUE
"MYBPC3","MYBPC3",FALSE,TRUE
"SGCA","SGCA",FALSE,TRUE
"SGCB","SGCB",FALSE,TRUE
"SGCD","SGCD",FALSE,TRUE
"SGCE","SGCE",FALSE,TRUE
"SGCG","SGCG",FALSE,TRUE
"SGCZ","SGCZ",FALSE,TRUE
"SNTA1","SNTA1",FALSE,TRUE
"SNTB1","SNTB1",FALSE,TRUE
"SNTB2","SNTB2",FALSE,TRUE
"SSPN","SSPN",FALSE,TRUE
"TTN","TTN",FALSE,TRUE
"AURKA","AURKA",FALSE,TRUE
"CPEB1","CPEB1",FALSE,TRUE
"CPEB2","CPEB2",FALSE,TRUE
"CPEB3","CPEB3",FALSE,TRUE
"CPEB4","CPEB4",FALSE,TRUE
"FBXO43","FBXO43",FALSE,TRUE
"MOS","MOS",FALSE,TRUE
"REC8","REC8",FALSE,TRUE
"SLK","SLK",FALSE,TRUE
"SPDYA","SPDYA",FALSE,TRUE
"SPDYC","SPDYC",FALSE,TRUE
"SPDYE1","SPDYE1",FALSE,TRUE
"SPDYE10","SPDYE10",FALSE,TRUE
"SPDYE11","SPDYE11",FALSE,TRUE
"SPDYE12","SPDYE12",FALSE,TRUE
"SPDYE13","SPDYE13",FALSE,TRUE
"SPDYE14","SPDYE14",FALSE,TRUE
"SPDYE15","SPDYE15",FALSE,TRUE
"SPDYE16","SPDYE16",FALSE,TRUE
"SPDYE17","SPDYE17",FALSE,TRUE
"SPDYE18","SPDYE18",FALSE,TRUE
"SPDYE2","SPDYE2",FALSE,TRUE
"SPDYE21","SPDYE21",FALSE,TRUE
"SPDYE2B","SPDYE2B",FALSE,TRUE
"SPDYE3","SPDYE3",FALSE,TRUE
"SPDYE4","SPDYE4",FALSE,TRUE
"SPDYE5","SPDYE5",FALSE,TRUE
"SPDYE6","SPDYE6",FALSE,TRUE
"SPDYE8","SPDYE8",FALSE,TRUE
"SPDYE9","SPDYE9",FALSE,TRUE
"STAG3","STAG3",FALSE,TRUE
"CCL1","CCL1",FALSE,TRUE
"CCL13","CCL13",FALSE,TRUE
"CCL14","CCL14",FALSE,TRUE
"CCL15","CCL15",FALSE,TRUE
"CCL16","CCL16",FALSE,TRUE
"CCL18","CCL18",FALSE,TRUE
"CCL19","CCL19",FALSE,TRUE
"CCL20","CCL20",FALSE,TRUE
"CCL21","CCL21",FALSE,TRUE
"CCL23","CCL23",FALSE,TRUE
"CCL24","CCL24",FALSE,TRUE
"CCL25","CCL25",FALSE,TRUE
"CCL26","CCL26",FALSE,TRUE
"CCL27","CCL27",FALSE,TRUE
"CCL28","CCL28",FALSE,TRUE
"CCL7","CCL7",FALSE,TRUE
"CCL8","CCL8",FALSE,TRUE
"CCR10","CCR10",FALSE,TRUE
"CCR2","CCR2",FALSE,TRUE
"CCR6","CCR6",FALSE,TRUE
"CCR7","CCR7",FALSE,TRUE
"CCR9","CCR9",FALSE,TRUE
"CX3CR1","CX3CR1",FALSE,TRUE
"CXCL11","CXCL11",FALSE,TRUE
"CXCL13","CXCL13",FALSE,TRUE
"CXCL14","CXCL14",FALSE,TRUE
"CXCL16","CXCL16",FALSE,TRUE
"CXCL9","CXCL9",FALSE,TRUE
"CXCR1","CXCR1",FALSE,TRUE
"CXCR3","CXCR3",FALSE,TRUE
"CXCR5","CXCR5",FALSE,TRUE
"CXCR6","CXCR6",FALSE,TRUE
"DOCK2","DOCK2",FALSE,TRUE
"FGR","FGR",FALSE,TRUE
"GRK1","GRK1",FALSE,TRUE
"GRK7","GRK7",FALSE,TRUE
"PF4","PF4",FALSE,TRUE
"PF4V1","PF4V1",FALSE,TRUE
"PPBP","PPBP",FALSE,TRUE
"XCL1","XCL1",FALSE,TRUE
"XCL2","XCL2",FALSE,TRUE
"XCR1","XCR1",FALSE,TRUE
"ARTN","ARTN",FALSE,TRUE
"CACNA1E","CACNA1E",FALSE,TRUE
"DUSP10","DUSP10",FALSE,TRUE
"DUSP16","DUSP16",FALSE,TRUE
"DUSP2","DUSP2",FALSE,TRUE
"DUSP3","DUSP3",FALSE,TRUE
"DUSP4","DUSP4",FALSE,TRUE
"DUSP5","DUSP5",FALSE,TRUE
"DUSP7","DUSP7",FALSE,TRUE
"DUSP8","DUSP8",FALSE,TRUE
"DUSP9","DUSP9",FALSE,TRUE
"ECSIT","ECSIT",FALSE,TRUE
"GDNF","GDNF",FALSE,TRUE
"LAMTOR3","LAMTOR3",FALSE,TRUE
"MAP3K12","MAP3K12",FALSE,TRUE
"MAP3K13","MAP3K13",FALSE,TRUE
"MAP3K20","MAP3K20",FALSE,TRUE
"MAP3K21","MAP3K21",FALSE,TRUE
"MAP3K4","MAP3K4",FALSE,TRUE
"MAP3K6","MAP3K6",FALSE,TRUE
"MAP3K9","MAP3K9",FALSE,TRUE
"MAP4K1","MAP4K1",FALSE,TRUE
"MAP4K2","MAP4K2",FALSE,TRUE
"MAP4K3","MAP4K3",FALSE,TRUE
"MAP4K4","MAP4K4",FALSE,TRUE
"MAPK8IP1","MAPK8IP1",FALSE,TRUE
"MAPK8IP2","MAPK8IP2",FALSE,TRUE
"MAPK8IP3","MAPK8IP3",FALSE,TRUE
"MAPKAPK5","MAPKAPK5",FALSE,TRUE
"NLK","NLK",FALSE,TRUE
"NR4A1","NR4A1",FALSE,TRUE
"NRTN","NRTN",FALSE,TRUE
"PPM1A","PPM1A",FALSE,TRUE
"PPM1B","PPM1B",FALSE,TRUE
"PPP5C","PPP5C",FALSE,TRUE
"PSPN","PSPN",FALSE,TRUE
"PTPN5","PTPN5",FALSE,TRUE
"PTPN7","PTPN7",FALSE,TRUE
"PTPRR","PTPRR",FALSE,TRUE
"RPS6KA4","RPS6KA4",FALSE,TRUE
"STMN1","STMN1",FALSE,TRUE
"TAOK1","TAOK1",FALSE,TRUE
"TAOK2","TAOK2",FALSE,TRUE
"TAOK3","TAOK3",FALSE,TRUE
"AGA","AGA",FALSE,TRUE
"ENGASE","ENGASE",FALSE,TRUE
"FUCA1","FUCA1",FALSE,TRUE
"FUCA2","FUCA2",FALSE,TRUE
"MAN2B1","MAN2B1",FALSE,TRUE
"MAN2B2","MAN2B2",FALSE,TRUE
"MAN2C1","MAN2C1",FALSE,TRUE
"MANBA","MANBA",FALSE,TRUE
"CD46","CD46",FALSE,TRUE
"EIF3H","EIF3H",FALSE,TRUE
"RCHY1","RCHY1",FALSE,TRUE
"TP73","TP73",FALSE,TRUE
"ADAMTS13","ADAMTS13",FALSE,TRUE
"ARHGAP35","ARHGAP35",FALSE,TRUE
"FERMT3","FERMT3",FALSE,TRUE
"GP6","GP6",FALSE,TRUE
"ORAI1","ORAI1",FALSE,TRUE
"PTGIR","PTGIR",FALSE,TRUE
"STIM1","STIM1",FALSE,TRUE
"TBXA2R","TBXA2R",FALSE,TRUE
"GNRH1","GNRH1",FALSE,TRUE
"GNRH2","GNRH2",FALSE,TRUE
"GNRHR","GNRHR",FALSE,TRUE
"MMP14","MMP14",FALSE,TRUE
"FABP1","FABP1",FALSE,TRUE
"IL17RA","IL17RA",FALSE,TRUE
"IL17RC","IL17RC",FALSE,TRUE
"LBP","LBP",FALSE,TRUE
"MIR217","MIR217",FALSE,TRUE
"PPP1R1A","PPP1R1A",FALSE,TRUE
"EXO1","EXO1",FALSE,TRUE
"MLH3","MLH3",FALSE,TRUE
"PMS2","PMS2",FALSE,TRUE
"ACTA1","ACTA1",FALSE,TRUE
"ACTG2","ACTG2",FALSE,TRUE
"ACTN2","ACTN2",FALSE,TRUE
"ACTN3","ACTN3",FALSE,TRUE
"AGRN","AGRN",FALSE,TRUE
"ANKRD1","ANKRD1",FALSE,TRUE
"ANKRD2","ANKRD2",FALSE,TRUE
"ANKRD23","ANKRD23",FALSE,TRUE
"BGN","BGN",FALSE,TRUE
"C10orf71","C10orf71",FALSE,TRUE
"CAPN3","CAPN3",FALSE,TRUE
"CAPZA1","CAPZA1",FALSE,TRUE
"CAPZA2","CAPZA2",FALSE,TRUE
"CAPZA3","CAPZA3",FALSE,TRUE
"CAPZB","CAPZB",FALSE,TRUE
"COL11A1","COL11A1",FALSE,TRUE
"COL11A2","COL11A2",FALSE,TRUE
"COL24A1","COL24A1",FALSE,TRUE
"COL27A1","COL27A1",FALSE,TRUE
"COL5A1","COL5A1",FALSE,TRUE
"COL5A2","COL5A2",FALSE,TRUE
"COL5A3","COL5A3",FALSE,TRUE
"COL6A1","COL6A1",FALSE,TRUE
"COL6A2","COL6A2",FALSE,TRUE
"COL6A3","COL6A3",FALSE,TRUE
"COL6A5","COL6A5",FALSE,TRUE
"COL6A6","COL6A6",FALSE,TRUE
"COL9A1","COL9A1",FALSE,TRUE
"COL9A2","COL9A2",FALSE,TRUE
"COL9A3","COL9A3",FALSE,TRUE
"COMP","COMP",FALSE,TRUE
"CSRP1","CSRP1",FALSE,TRUE
"CSRP2","CSRP2",FALSE,TRUE
"CSRP3","CSRP3",FALSE,TRUE
"DAAM1","DAAM1",FALSE,TRUE
"DAAM2","DAAM2",FALSE,TRUE
"DIAPH2","DIAPH2",FALSE,TRUE
"DIAPH3","DIAPH3",FALSE,TRUE
"DSC2","DSC2",FALSE,TRUE
"DSG2","DSG2",FALSE,TRUE
"DSP","DSP",FALSE,TRUE
"ELN","ELN",FALSE,TRUE
"FBLN1","FBLN1",FALSE,TRUE
"FBLN2","FBLN2",FALSE,TRUE
"FBN2","FBN2",FALSE,TRUE
"FBN3","FBN3",FALSE,TRUE
"FHL3","FHL3",FALSE,TRUE
"FLNC","FLNC",FALSE,TRUE
"FMN2","FMN2",FALSE,TRUE
"FMNL1","FMNL1",FALSE,TRUE
"FMNL2","FMNL2",FALSE,TRUE
"FMNL3","FMNL3",FALSE,TRUE
"INF2","INF2",FALSE,TRUE
"LDB3","LDB3",FALSE,TRUE
"LMOD1","LMOD1",FALSE,TRUE
"LMOD2","LMOD2",FALSE,TRUE
"LMOD3","LMOD3",FALSE,TRUE
"MYBPC1","MYBPC1",FALSE,TRUE
"MYBPC2","MYBPC2",FALSE,TRUE
"MYBPH","MYBPH",FALSE,TRUE
"MYBPHL","MYBPHL",FALSE,TRUE
"MYH1","MYH1",FALSE,TRUE
"MYH13","MYH13",FALSE,TRUE
"MYH15","MYH15",FALSE,TRUE
"MYH2","MYH2",FALSE,TRUE
"MYH3","MYH3",FALSE,TRUE
"MYH4","MYH4",FALSE,TRUE
"MYH7B","MYH7B",FALSE,TRUE
"MYH8","MYH8",FALSE,TRUE
"MYL1","MYL1",FALSE,TRUE
"MYOM1","MYOM1",FALSE,TRUE
"MYOM2","MYOM2",FALSE,TRUE
"MYOM3","MYOM3",FALSE,TRUE
"MYOT","MYOT",FALSE,TRUE
"MYOZ1","MYOZ1",FALSE,TRUE
"MYOZ2","MYOZ2",FALSE,TRUE
"MYOZ3","MYOZ3",FALSE,TRUE
"MYPN","MYPN",FALSE,TRUE
"NEB","NEB",FALSE,TRUE
"NEBL","NEBL",FALSE,TRUE
"NID1","NID1",FALSE,TRUE
"NID2","NID2",FALSE,TRUE
"NRAP","NRAP",FALSE,TRUE
"OBSCN","OBSCN",FALSE,TRUE
"PDLIM1","PDLIM1",FALSE,TRUE
"PDLIM2","PDLIM2",FALSE,TRUE
"PDLIM3","PDLIM3",FALSE,TRUE
"PDLIM4","PDLIM4",FALSE,TRUE
"PDLIM5","PDLIM5",FALSE,TRUE
"PDLIM7","PDLIM7",FALSE,TRUE
"PKP2","PKP2",FALSE,TRUE
"PLEC","PLEC",FALSE,TRUE
"SDC3","SDC3",FALSE,TRUE
"SUN1","SUN1",FALSE,TRUE
"SUN2","SUN2",FALSE,TRUE
"SYNE1","SYNE1",FALSE,TRUE
"SYNE2","SYNE2",FALSE,TRUE
"SYNE3","SYNE3",FALSE,TRUE
"SYNPO2","SYNPO2",FALSE,TRUE
"TCAP","TCAP",FALSE,TRUE
"THBS2","THBS2",FALSE,TRUE
"THBS3","THBS3",FALSE,TRUE
"THBS4","THBS4",FALSE,TRUE
"TMEM43","TMEM43",FALSE,TRUE
"TMOD1","TMOD1",FALSE,TRUE
"TMOD2","TMOD2",FALSE,TRUE
"TMOD3","TMOD3",FALSE,TRUE
"TMOD4","TMOD4",FALSE,TRUE
"TNNC2","TNNC2",FALSE,TRUE
"TNNI1","TNNI1",FALSE,TRUE
"TNNI2","TNNI2",FALSE,TRUE
"TNNT1","TNNT1",FALSE,TRUE
"TNNT3","TNNT3",FALSE,TRUE
"TRIM54","TRIM54",FALSE,TRUE
"TRIM55","TRIM55",FALSE,TRUE
"TRIM63","TRIM63",FALSE,TRUE
"VCAN","VCAN",FALSE,TRUE
"XIRP1","XIRP1",FALSE,TRUE
"XIRP2","XIRP2",FALSE,TRUE
"ZYX","ZYX",FALSE,TRUE
"ABCA1","ABCA1",FALSE,TRUE
"ADAM9","ADAM9",FALSE,TRUE
"ADGRB1","ADGRB1",FALSE,TRUE
"ANO3","ANO3",FALSE,TRUE
"ANO4","ANO4",FALSE,TRUE
"ANO5","ANO5",FALSE,TRUE
"ANO6","ANO6",FALSE,TRUE
"ANO7","ANO7",FALSE,TRUE
"ANO9","ANO9",FALSE,TRUE
"ATP11A","ATP11A",FALSE,TRUE
"ATP11B","ATP11B",FALSE,TRUE
"ATP11C","ATP11C",FALSE,TRUE
"ATP8A1","ATP8A1",FALSE,TRUE
"ATP8A2","ATP8A2",FALSE,TRUE
"AXL","AXL",FALSE,TRUE
"BSG","BSG",FALSE,TRUE
"CD47","CD47",FALSE,TRUE
"CH25H","CH25H",FALSE,TRUE
"GAS6","GAS6",FALSE,TRUE
"GPR132","GPR132",FALSE,TRUE
"GULP1","GULP1",FALSE,TRUE
"HAVCR1","HAVCR1",FALSE,TRUE
"HAVCR2","HAVCR2",FALSE,TRUE
"LIPA","LIPA",FALSE,TRUE
"MEGF10","MEGF10",FALSE,TRUE
"MEGF11","MEGF11",FALSE,TRUE
"MERTK","MERTK",FALSE,TRUE
"MFGE8","MFGE8",FALSE,TRUE
"NR1H2","NR1H2",FALSE,TRUE
"PANX1","PANX1",FALSE,TRUE
"PECAM1","PECAM1",FALSE,TRUE
"PLA2G15","PLA2G15",FALSE,TRUE
"PROS1","PROS1",FALSE,TRUE
"RAB14","RAB14",FALSE,TRUE
"RAB17","RAB17",FALSE,TRUE
"S1PR1","S1PR1",FALSE,TRUE
"SCARF1","SCARF1",FALSE,TRUE
"SGK1","SGK1",FALSE,TRUE
"SIGLEC10","SIGLEC10",FALSE,TRUE
"SLC16A1","SLC16A1",FALSE,TRUE
"SLC66A1","SLC66A1",FALSE,TRUE
"STAB1","STAB1",FALSE,TRUE
"STAB2","STAB2",FALSE,TRUE
"TGFBRAP1","TGFBRAP1",FALSE,TRUE
"TIMD4","TIMD4",FALSE,TRUE
"TMEM30A","TMEM30A",FALSE,TRUE
"TMEM30B","TMEM30B",FALSE,TRUE
"TYRO3","TYRO3",FALSE,TRUE
"VPS8","VPS8",FALSE,TRUE
"XKR4","XKR4",FALSE,TRUE
"XKR6","XKR6",FALSE,TRUE
"XKR7","XKR7",FALSE,TRUE
"XKR8","XKR8",FALSE,TRUE
"XKR9","XKR9",FALSE,TRUE
"GGH","GGH",FALSE,TRUE
"CD74","CD74",FALSE,TRUE
"HSPA2","HSPA2",FALSE,TRUE
"IFI30","IFI30",FALSE,TRUE
"killer cell immunoglobulin-like receptor 3DS1-like precursor","killer cell immunoglobulin-like receptor 3DS1-like precursor",FALSE,FALSE
"KIR3DL3","KIR3DL3",FALSE,TRUE
"KIR3DS1","KIR3DS1",FALSE,TRUE
"KLRC4","KLRC4",FALSE,TRUE
"LGMN","LGMN",FALSE,TRUE
"NFYA","NFYA",FALSE,TRUE
"NFYC","NFYC",FALSE,TRUE
"RFX5","RFX5",FALSE,TRUE
"RFXANK","RFXANK",FALSE,TRUE
"RFXAP","RFXAP",FALSE,TRUE
"ACKR3","ACKR3",FALSE,TRUE
"ACKR4","ACKR4",FALSE,TRUE
"ACVRL1","ACVRL1",FALSE,TRUE
"BMP10","BMP10",FALSE,TRUE
"BMP3","BMP3",FALSE,TRUE
"CD27","CD27",FALSE,TRUE
"CD70","CD70",FALSE,TRUE
"CXCL17","CXCL17",FALSE,TRUE
"EDA","EDA",FALSE,TRUE
"EDA2R","EDA2R",FALSE,TRUE
"EDAR","EDAR",FALSE,TRUE
"GDF1","GDF1",FALSE,TRUE
"GDF10","GDF10",FALSE,TRUE
"GDF11","GDF11",FALSE,TRUE
"GDF15","GDF15",FALSE,TRUE
"GDF2","GDF2",FALSE,TRUE
"GDF3","GDF3",FALSE,TRUE
"GDF9","GDF9",FALSE,TRUE
"IL16","IL16",FALSE,TRUE
"IL17B","IL17B",FALSE,TRUE
"IL17C","IL17C",FALSE,TRUE
"IL17RB","IL17RB",FALSE,TRUE
"IL17RE","IL17RE",FALSE,TRUE
"IL1F10","IL1F10",FALSE,TRUE
"IL1RL1","IL1RL1",FALSE,TRUE
"IL1RL2","IL1RL2",FALSE,TRUE
"IL1RN","IL1RN",FALSE,TRUE
"IL25","IL25",FALSE,TRUE
"IL32","IL32",FALSE,TRUE
"IL34","IL34",FALSE,TRUE
"IL36A","IL36A",FALSE,TRUE
"IL36B","IL36B",FALSE,TRUE
"IL36G","IL36G",FALSE,TRUE
"IL36RN","IL36RN",FALSE,TRUE
"IL37","IL37",FALSE,TRUE
"INHA","INHA",FALSE,TRUE
"LTB","LTB",FALSE,TRUE
"MSTN","MSTN",FALSE,TRUE
"RELL1","RELL1",FALSE,TRUE
"RELL2","RELL2",FALSE,TRUE
"RELT","RELT",FALSE,TRUE
"TNFRSF10C","TNFRSF10C",FALSE,TRUE
"TNFRSF10D","TNFRSF10D",FALSE,TRUE
"TNFRSF12A","TNFRSF12A",FALSE,TRUE
"TNFRSF13B","TNFRSF13B",FALSE,TRUE
"TNFRSF14","TNFRSF14",FALSE,TRUE
"TNFRSF17","TNFRSF17",FALSE,TRUE
"TNFRSF18","TNFRSF18",FALSE,TRUE
"TNFRSF19","TNFRSF19",FALSE,TRUE
"TNFRSF21","TNFRSF21",FALSE,TRUE
"TNFRSF25","TNFRSF25",FALSE,TRUE
"TNFRSF4","TNFRSF4",FALSE,TRUE
"TNFRSF6B","TNFRSF6B",FALSE,TRUE
"TNFRSF8","TNFRSF8",FALSE,TRUE
"TNFRSF9","TNFRSF9",FALSE,TRUE
"TNFSF12","TNFSF12",FALSE,TRUE
"TNFSF13","TNFSF13",FALSE,TRUE
"TNFSF13B","TNFSF13B",FALSE,TRUE
"TNFSF14","TNFSF14",FALSE,TRUE
"TNFSF15","TNFSF15",FALSE,TRUE
"TNFSF18","TNFSF18",FALSE,TRUE
"TNFSF4","TNFSF4",FALSE,TRUE
"TNFSF8","TNFSF8",FALSE,TRUE
"TNFSF9","TNFSF9",FALSE,TRUE
"ABCG1","ABCG1",FALSE,TRUE
"APOA1","APOA1",FALSE,TRUE
"APOA4","APOA4",FALSE,TRUE
"APOB","APOB",FALSE,TRUE
"ERO1A","ERO1A",FALSE,TRUE
"HSPD1","HSPD1",FALSE,TRUE
"MIB1","MIB1",FALSE,TRUE
"MIB2","MIB2",FALSE,TRUE
"OLR1","OLR1",FALSE,TRUE
"POU2F1","POU2F1",FALSE,TRUE
"POU2F2","POU2F2",FALSE,TRUE
"POU2F3","POU2F3",FALSE,TRUE
"SELE","SELE",FALSE,TRUE
"VCAM1","VCAM1",FALSE,TRUE
"VLDLR","VLDLR",FALSE,TRUE
"CEBPG","CEBPG",FALSE,TRUE
"CORO1A","CORO1A",FALSE,TRUE
"EEA1","EEA1",FALSE,TRUE
"HSPA9","HSPA9",FALSE,TRUE
"IRAK2","IRAK2",FALSE,TRUE
"LAMP1","LAMP1",FALSE,TRUE
"LAMP2","LAMP2",FALSE,TRUE
"MRC1","MRC1",FALSE,TRUE
"MRC2","MRC2",FALSE,TRUE
"PLA2R1","PLA2R1",FALSE,TRUE
"TLR1","TLR1",FALSE,TRUE
"HS2ST1","HS2ST1",FALSE,TRUE
"HS3ST1","HS3ST1",FALSE,TRUE
"HS3ST2","HS3ST2",FALSE,TRUE
"HS3ST3A1","HS3ST3A1",FALSE,TRUE
"HS3ST3B1","HS3ST3B1",FALSE,TRUE
"HS3ST5","HS3ST5",FALSE,TRUE
"HS6ST1","HS6ST1",FALSE,TRUE
"HS6ST2","HS6ST2",FALSE,TRUE
"HS6ST3","HS6ST3",FALSE,TRUE
"CAB39","CAB39",FALSE,TRUE
"CAB39L","CAB39L",FALSE,TRUE
"CIDEA","CIDEA",FALSE,TRUE
"ELAVL1","ELAVL1",FALSE,TRUE
"HNF4A","HNF4A",FALSE,TRUE
"RAB10","RAB10",FALSE,TRUE
"RAB2A","RAB2A",FALSE,TRUE
"STRADA","STRADA",FALSE,TRUE
"STRADB","STRADB",FALSE,TRUE
"TBC1D1","TBC1D1",FALSE,TRUE
"ABCC1","ABCC1",FALSE,TRUE
"ABCC2","ABCC2",FALSE,TRUE
"ABCC3","ABCC3",FALSE,TRUE
"ABCC4","ABCC4",FALSE,TRUE
"ABCC5","ABCC5",FALSE,TRUE
"ABCG2","ABCG2",FALSE,TRUE
"FOLR1","FOLR1",FALSE,TRUE
"FOLR2","FOLR2",FALSE,TRUE
"FOLR3","FOLR3",FALSE,TRUE
"SLC19A1","SLC19A1",FALSE,TRUE
"ATG10","ATG10",FALSE,TRUE
"ATG4A","ATG4A",FALSE,TRUE
"ATG4B","ATG4B",FALSE,TRUE
"ATG4C","ATG4C",FALSE,TRUE
"ATG4D","ATG4D",FALSE,TRUE
"IGBP1","IGBP1",FALSE,TRUE
"ABCD4","ABCD4",FALSE,TRUE
"CBLIF","CBLIF",FALSE,TRUE
"CD320","CD320",FALSE,TRUE
"LMBRD1","LMBRD1",FALSE,TRUE
"MMAA","MMAA",FALSE,TRUE
"MMACHC","MMACHC",FALSE,TRUE
"MMADHC","MMADHC",FALSE,TRUE
"MTRR","MTRR",FALSE,TRUE
"PRDX1","PRDX1",FALSE,TRUE
"TCN1","TCN1",FALSE,TRUE
"TCN2","TCN2",FALSE,TRUE
"THAP11","THAP11",FALSE,TRUE
"ZNF143","ZNF143",FALSE,TRUE
"ZNF76","ZNF76",FALSE,TRUE
"FXYD4","FXYD4",FALSE,TRUE
"KCNJ1","KCNJ1",FALSE,TRUE
"NHERF2","NHERF2",FALSE,TRUE
"NR3C2","NR3C2",FALSE,TRUE
"ABCG5","ABCG5",FALSE,TRUE
"ABCG8","ABCG8",FALSE,TRUE
"ANGPTL3","ANGPTL3",FALSE,TRUE
"ANGPTL4","ANGPTL4",FALSE,TRUE
"ANGPTL8","ANGPTL8",FALSE,TRUE
"APOA2","APOA2",FALSE,TRUE
"APOC1","APOC1",FALSE,TRUE
"APOC2","APOC2",FALSE,TRUE
"APOC3","APOC3",FALSE,TRUE
"APOH","APOH",FALSE,TRUE
"CETP","CETP",FALSE,TRUE
"CIDEB","CIDEB",FALSE,TRUE
"LCAT","LCAT",FALSE,TRUE
"LDLRAP1","LDLRAP1",FALSE,TRUE
